('57_constraint0.2_symmetric_max1', (0.075, 0.075), 2259.0, 1)
('22_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('23_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('24_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('57_constraint0.2_symmetric_max1', (0.08600000000000001, 0.08600000000000001), 1990.0, 1)
('28_constraint0.2_symmetric_max1', (0.08600000000000001, 0.08600000000000001), 4307.0, 1)
('56_constraint0.2_symmetric_max1', (0.095, 0.095), 1857.0, 1)
('41_constraint0.2_symmetric_max1', (0.1, 0.1), 3681.0, 1)
('45_constraint0.2_symmetric_max1', (0.1, 0.1), 3449.0, 1)
('19_constraint0.4_symmetric_max1', (0.1, 0.1), 3800.0, 1)
('48_constraint0.2_symmetric_max1', (0.1, 0.1), 3167.0, 1)
('47_constraint0.2_symmetric_max1', (0.1, 0.1), 3274.0, 1)
('33_constraint0.2_symmetric_max1', (0.1, 0.1), 3857.0, 1)
('53_constraint0.2_symmetric_max1', (0.1, 0.1), 2377.0, 1)
('49_constraint0.2_symmetric_max1', (0.1, 0.1), 3045.0, 1)
('35_constraint0.2_symmetric_max1', (0.1, 0.1), 3837.0, 1)
('17_constraint0.4_symmetric_max1', (0.1, 0.1), 3778.0, 1)
('40_constraint0.2_symmetric_max1', (0.1, 0.1), 3720.0, 1)
('36_constraint0.2_symmetric_max1', (0.1, 0.1), 3822.0, 1)
('32_constraint0.2_symmetric_max1', (0.1, 0.1), 3863.0, 1)
('34_constraint0.2_symmetric_max1', (0.1, 0.1), 3849.0, 1)
('37_constraint0.2_symmetric_max1', (0.1, 0.1), 3804.0, 1)
('46_constraint0.2_symmetric_max1', (0.1, 0.1), 3367.0, 1)
('55_constraint0.2_symmetric_max1', (0.1, 0.1), 1909.0, 1)
('11_constraint0.4_symmetric_max1', (0.1, 0.1), 3706.0, 1)
('54_constraint0.2_symmetric_max1', (0.1, 0.1), 2156.0, 1)
('43_constraint0.2_symmetric_max1', (0.1, 0.1), 3582.0, 1)
('39_constraint0.2_symmetric_max1', (0.1, 0.1), 3753.0, 1)
('31_constraint0.2_symmetric_max1', (0.1, 0.1), 3867.0, 1)
('15_constraint0.4_symmetric_max1', (0.1, 0.1), 3755.0, 1)
('30_constraint0.2_symmetric_max1', (0.1, 0.1), 3869.0, 1)
('52_constraint0.2_symmetric_max1', (0.1, 0.1), 2575.0, 1)
('51_constraint0.2_symmetric_max1', (0.1, 0.1), 2751.0, 1)
('42_constraint0.2_symmetric_max1', (0.1, 0.1), 3635.0, 1)
('9_constraint0.4_symmetric_max1', (0.1, 0.1), 3681.0, 1)
('50_constraint0.2_symmetric_max1', (0.1, 0.1), 2907.0, 1)
('13_constraint0.4_symmetric_max1', (0.1, 0.1), 3731.0, 1)
('44_constraint0.2_symmetric_max1', (0.1, 0.1), 3520.0, 1)
('38_constraint0.2_symmetric_max1', (0.1, 0.1), 3781.0, 1)
('28_constraint0.2_symmetric_max1', (0.1, 0.1), 3868.0, 1)
('7_constraint0.4_symmetric_max1', (0.1, 0.1), 3656.0, 1)
('18_constraint0.4_symmetric_max1', (0.1, 0.1), 3790.0, 1)
